AssessmentID,StudentID,SubjectID,TestName,MaxMarks,MarksObtained
T5567,S1892,CSE101,Model Exam,100,40
T5568,S1892,CSE101,Final Internal,100,39
T5569,S1893,ECE104,Internal 1,100,72
T5570,S1893,ECE102,Internal 2,100,72
T5571,S1893,ECE104,Model Exam,100,72
T5572,S1893,ECE103,Final Internal,100,72
T5573,S1894,ECE105,Internal 1,100,86
T5574,S1894,ECE105,Internal 2,100,86
T5575,S1894,ECE102,Model Exam,100,86
T5576,S1894,ECE102,Final Internal,100,86
T5577,S1895,CIVIL103,Internal 1,100,87
T5578,S1895,CIVIL101,Internal 2,100,87
T5579,S1895,CIVIL105,Model Exam,100,87
T5580,S1895,CIVIL102,Final Internal,100,87
T5581,S1896,CIVIL102,Internal 1,100,87
T5582,S1896,CIVIL105,Internal 2,100,87
T5583,S1896,CIVIL103,Model Exam,100,87
T5584,S1896,CIVIL101,Final Internal,100,87
T5585,S1897,MECH103,Internal 1,100,82
T5586,S1897,MECH104,Internal 2,100,82
T5587,S1897,MECH104,Model Exam,100,82
T5588,S1897,MECH102,Final Internal,100,82
T5589,S1898,CIVIL103,Internal 1,100,87
T5590,S1898,CIVIL104,Internal 2,100,87
T5591,S1898,CIVIL104,Model Exam,100,87
T5592,S1898,CIVIL104,Final Internal,100,87
T5593,S1899,CIVIL104,Internal 1,100,76
T5594,S1899,CIVIL101,Internal 2,100,76
T5595,S1899,CIVIL104,Model Exam,100,76
T5596,S1899,CIVIL102,Final Internal,100,76
T5597,S1900,EEE104,Internal 1,100,35
T5598,S1900,EEE101,Internal 2,100,35
T5599,S1900,EEE103,Model Exam,100,35
T5600,S1900,EEE104,Final Internal,100,35
T5601,S1901,EEE103,Internal 1,100,70
T5602,S1901,EEE105,Internal 2,100,70
T5603,S1901,EEE103,Model Exam,100,70
T5604,S1901,EEE102,Final Internal,100,70
T5605,S1902,CIVIL104,Internal 1,100,73
T5606,S1902,CIVIL102,Internal 2,100,73
T5607,S1902,CIVIL105,Model Exam,100,73
T5608,S1902,CIVIL101,Final Internal,100,73
T5609,S1903,CSE104,Internal 1,100,53
T5610,S1903,CSE103,Internal 2,100,53
T5611,S1903,CSE102,Model Exam,100,53
T5612,S1903,CSE104,Final Internal,100,53
T5613,S1904,CSE102,Internal 1,100,69
T5614,S1904,CSE102,Internal 2,100,69
T5615,S1904,CSE104,Model Exam,100,69
T5616,S1904,CSE102,Final Internal,100,69
T5617,S1905,CSE101,Internal 1,100,71
T5618,S1905,CSE103,Internal 2,100,71
T5619,S1905,CSE102,Model Exam,100,71
T5620,S1905,CSE101,Final Internal,100,71
T5621,S1906,CIVIL103,Internal 1,100,100
T5622,S1906,CIVIL103,Internal 2,100,100
T5623,S1906,CIVIL101,Model Exam,100,100
T5624,S1906,CIVIL103,Final Internal,100,100
T5625,S1907,MECH105,Internal 1,100,94
T5626,S1907,MECH101,Internal 2,100,94
T5627,S1907,MECH103,Model Exam,100,94
T5628,S1907,MECH102,Final Internal,100,94
T5629,S1908,ECE103,Internal 1,100,35
T5630,S1908,ECE104,Internal 2,100,35
T5631,S1908,ECE102,Model Exam,100,35
T5632,S1908,ECE104,Final Internal,100,35
T5633,S1909,ECE101,Internal 1,100,66
T5634,S1909,ECE104,Internal 2,100,66
T5635,S1909,ECE101,Model Exam,100,66
T5636,S1909,ECE105,Final Internal,100,66
T5637,S1910,EEE103,Internal 1,100,91
T5638,S1910,EEE105,Internal 2,100,91
T5639,S1910,EEE102,Model Exam,100,91
T5640,S1910,EEE101,Final Internal,100,91
T5641,S1911,ECE104,Internal 1,100,76
T5642,S1911,ECE101,Internal 2,100,76
T5643,S1911,ECE101,Model Exam,100,76
T5644,S1911,ECE101,Final Internal,100,76
T5645,S1912,ECE101,Internal 1,100,76
T5646,S1912,ECE102,Internal 2,100,76
T5647,S1912,ECE103,Model Exam,100,76
T5648,S1912,ECE101,Final Internal,100,76
T5649,S1913,MECH102,Internal 1,100,75
T5650,S1913,MECH101,Internal 2,100,75
T5651,S1913,MECH103,Model Exam,100,75
T5652,S1913,MECH102,Final Internal,100,75
T5653,S1914,CIVIL101,Internal 1,100,58
T5654,S1914,CIVIL105,Internal 2,100,56
T5655,S1914,CIVIL101,Model Exam,100,54
T5656,S1914,CIVIL104,Final Internal,100,53
T5657,S1915,MECH101,Internal 1,100,93
T5658,S1915,MECH105,Internal 2,100,93
T5659,S1915,MECH104,Model Exam,100,93
T5660,S1915,MECH103,Final Internal,100,93
T5661,S1916,EEE103,Internal 1,100,78
T5662,S1916,EEE105,Internal 2,100,78
T5663,S1916,EEE103,Model Exam,100,78
T5664,S1916,EEE103,Final Internal,100,78
T5665,S1917,CIVIL105,Internal 1,100,73
T5666,S1917,CIVIL102,Internal 2,100,73
T5667,S1917,CIVIL104,Model Exam,100,73
T5668,S1917,CIVIL104,Final Internal,100,73
T5669,S1918,MECH102,Internal 1,100,73
T5670,S1918,MECH102,Internal 2,100,73
T5671,S1918,MECH105,Model Exam,100,73
T5672,S1918,MECH104,Final Internal,100,73
T5673,S1919,EEE102,Internal 1,100,81
T5674,S1919,EEE102,Internal 2,100,81
T5675,S1919,EEE105,Model Exam,100,81
T5676,S1919,EEE105,Final Internal,100,81
T5677,S1920,CIVIL102,Internal 1,100,42
T5678,S1920,CIVIL105,Internal 2,100,39
T5679,S1920,CIVIL104,Model Exam,100,36
T5680,S1920,CIVIL103,Final Internal,100,35
T5681,S1921,MECH105,Internal 1,100,42
T5682,S1921,MECH101,Internal 2,100,40
T5683,S1921,MECH105,Model Exam,100,36
T5684,S1921,MECH103,Final Internal,100,35
T5685,S1922,ECE102,Internal 1,100,35
T5686,S1922,ECE104,Internal 2,100,35
T5687,S1922,ECE102,Model Exam,100,35
T5688,S1922,ECE104,Final Internal,100,35
T5689,S1923,ECE104,Internal 1,100,73
T5690,S1923,ECE105,Internal 2,100,73
T5691,S1923,ECE102,Model Exam,100,73
T5692,S1923,ECE104,Final Internal,100,73
T5693,S1924,ECE103,Internal 1,100,80
T5694,S1924,ECE101,Internal 2,100,80
T5695,S1924,ECE102,Model Exam,100,80
T5696,S1924,ECE105,Final Internal,100,80
T5697,S1925,EEE105,Internal 1,100,95
T5698,S1925,EEE103,Internal 2,100,95
T5699,S1925,EEE104,Model Exam,100,95
T5700,S1925,EEE105,Final Internal,100,95
T5701,S1926,CSE102,Internal 1,100,89
T5702,S1926,CSE104,Internal 2,100,89
T5703,S1926,CSE105,Model Exam,100,89
T5704,S1926,CSE101,Final Internal,100,89
T5705,S1927,EEE101,Internal 1,100,97
T5706,S1927,EEE105,Internal 2,100,97
T5707,S1927,EEE102,Model Exam,100,97
T5708,S1927,EEE104,Final Internal,100,97
T5709,S1928,CSE104,Internal 1,100,76
T5710,S1928,CSE102,Internal 2,100,76
T5711,S1928,CSE105,Model Exam,100,76
T5712,S1928,CSE104,Final Internal,100,76
T5713,S1929,ECE105,Internal 1,100,52
T5714,S1929,ECE104,Internal 2,100,48
T5715,S1929,ECE105,Model Exam,100,47
T5716,S1929,ECE102,Final Internal,100,46
T5717,S1930,MECH102,Internal 1,100,74
T5718,S1930,MECH104,Internal 2,100,74
T5719,S1930,MECH102,Model Exam,100,74
T5720,S1930,MECH101,Final Internal,100,74
T5721,S1931,MECH101,Internal 1,100,82
T5722,S1931,MECH103,Internal 2,100,82
T5723,S1931,MECH103,Model Exam,100,82
T5724,S1931,MECH105,Final Internal,100,82
T5725,S1932,EEE101,Internal 1,100,84
T5726,S1932,EEE105,Internal 2,100,84
T5727,S1932,EEE104,Model Exam,100,84
T5728,S1932,EEE104,Final Internal,100,84
T5729,S1933,ECE102,Internal 1,100,95
T5730,S1933,ECE101,Internal 2,100,95
T5731,S1933,ECE105,Model Exam,100,95
T5732,S1933,ECE101,Final Internal,100,95
T5733,S1934,EEE101,Internal 1,100,36
T5734,S1934,EEE104,Internal 2,100,35
T5735,S1934,EEE101,Model Exam,100,35
T5736,S1934,EEE101,Final Internal,100,35
T5737,S1935,EEE105,Internal 1,100,44
T5738,S1935,EEE103,Internal 2,100,40
T5739,S1935,EEE102,Model Exam,100,35
T5740,S1935,EEE103,Final Internal,100,35
T5741,S1936,ECE103,Internal 1,100,44
T5742,S1936,ECE105,Internal 2,100,40
T5743,S1936,ECE104,Model Exam,100,38
T5744,S1936,ECE103,Final Internal,100,35
T5745,S1937,EEE103,Internal 1,100,83
T5746,S1937,EEE101,Internal 2,100,83
T5747,S1937,EEE101,Model Exam,100,83
T5748,S1937,EEE104,Final Internal,100,83
T5749,S1938,CIVIL103,Internal 1,100,73
T5750,S1938,CIVIL102,Internal 2,100,73
T5751,S1938,CIVIL102,Model Exam,100,73
T5752,S1938,CIVIL105,Final Internal,100,73
T5753,S1939,EEE102,Internal 1,100,35
T5754,S1939,EEE102,Internal 2,100,35
T5755,S1939,EEE104,Model Exam,100,35
T5756,S1939,EEE105,Final Internal,100,35
T5757,S1940,ECE103,Internal 1,100,76
T5758,S1940,ECE102,Internal 2,100,76
T5759,S1940,ECE105,Model Exam,100,76
T5760,S1940,ECE103,Final Internal,100,76
T5761,S1941,ECE103,Internal 1,100,72
T5762,S1941,ECE105,Internal 2,100,72
T5763,S1941,ECE103,Model Exam,100,72
T5764,S1941,ECE105,Final Internal,100,72
T5765,S1942,MECH103,Internal 1,100,77
T5766,S1942,MECH104,Internal 2,100,77
T5767,S1942,MECH103,Model Exam,100,77
T5768,S1942,MECH101,Final Internal,100,77
T5769,S1943,EEE104,Internal 1,100,67
T5770,S1943,EEE105,Internal 2,100,67
T5771,S1943,EEE105,Model Exam,100,67
T5772,S1943,EEE102,Final Internal,100,67
T5773,S1944,ECE101,Internal 1,100,61
T5774,S1944,ECE102,Internal 2,100,61
T5775,S1944,ECE101,Model Exam,100,61
T5776,S1944,ECE102,Final Internal,100,61
T5777,S1945,EEE103,Internal 1,100,36
T5778,S1945,EEE102,Internal 2,100,35
T5779,S1945,EEE101,Model Exam,100,35
T5780,S1945,EEE104,Final Internal,100,35
T5781,S1946,CSE103,Internal 1,100,71
T5782,S1946,CSE101,Internal 2,100,71
T5783,S1946,CSE101,Model Exam,100,71
T5784,S1946,CSE103,Final Internal,100,71
T5785,S1947,CIVIL104,Internal 1,100,78
T5786,S1947,CIVIL104,Internal 2,100,78
T5787,S1947,CIVIL104,Model Exam,100,78
T5788,S1947,CIVIL105,Final Internal,100,78
T5789,S1948,ECE101,Internal 1,100,78
T5790,S1948,ECE101,Internal 2,100,78
T5791,S1948,ECE103,Model Exam,100,78
T5792,S1948,ECE101,Final Internal,100,78
T5793,S1949,ECE102,Internal 1,100,74
T5794,S1949,ECE103,Internal 2,100,74
T5795,S1949,ECE104,Model Exam,100,74
T5796,S1949,ECE102,Final Internal,100,74
T5797,S1950,MECH104,Internal 1,100,70
T5798,S1950,MECH101,Internal 2,100,70
T5799,S1950,MECH102,Model Exam,100,70
T5800,S1950,MECH105,Final Internal,100,70
T5801,S1951,MECH104,Internal 1,100,78
T5802,S1951,MECH103,Internal 2,100,78
T5803,S1951,MECH102,Model Exam,100,78
T5804,S1951,MECH101,Final Internal,100,78
T5805,S1952,EEE101,Internal 1,100,72
T5806,S1952,EEE102,Internal 2,100,72
T5807,S1952,EEE103,Model Exam,100,72
T5808,S1952,EEE102,Final Internal,100,72
T5809,S1953,EEE102,Internal 1,100,84
T5810,S1953,EEE103,Internal 2,100,84
T5811,S1953,EEE104,Model Exam,100,84
T5812,S1953,EEE105,Final Internal,100,84
T5813,S1954,CIVIL105,Internal 1,100,89
T5814,S1954,CIVIL101,Internal 2,100,89
T5815,S1954,CIVIL103,Model Exam,100,89
T5816,S1954,CIVIL103,Final Internal,100,89
T5817,S1955,CIVIL104,Internal 1,100,92
T5818,S1955,CIVIL104,Internal 2,100,92
T5819,S1955,CIVIL103,Model Exam,100,92
T5820,S1955,CIVIL103,Final Internal,100,92
T5821,S1956,CSE105,Internal 1,100,71
T5822,S1956,CSE101,Internal 2,100,71
T5823,S1956,CSE103,Model Exam,100,71
T5824,S1956,CSE102,Final Internal,100,71
T5825,S1957,CIVIL104,Internal 1,100,96
T5826,S1957,CIVIL104,Internal 2,100,96
T5827,S1957,CIVIL101,Model Exam,100,96
T5828,S1957,CIVIL102,Final Internal,100,96
T5829,S1958,EEE103,Internal 1,100,65
T5830,S1958,EEE104,Internal 2,100,65
T5831,S1958,EEE105,Model Exam,100,65
T5832,S1958,EEE102,Final Internal,100,65
T5833,S1959,EEE103,Internal 1,100,73
T5834,S1959,EEE105,Internal 2,100,73
T5835,S1959,EEE102,Model Exam,100,73
T5836,S1959,EEE102,Final Internal,100,73
T5837,S1960,MECH104,Internal 1,100,85
T5838,S1960,MECH105,Internal 2,100,85
T5839,S1960,MECH101,Model Exam,100,85
T5840,S1960,MECH103,Final Internal,100,85
T5841,S1961,EEE104,Internal 1,100,94
T5842,S1961,EEE102,Internal 2,100,94
T5843,S1961,EEE104,Model Exam,100,94
T5844,S1961,EEE105,Final Internal,100,94
T5845,S1962,EEE103,Internal 1,100,72
T5846,S1962,EEE102,Internal 2,100,72
T5847,S1962,EEE102,Model Exam,100,72
T5848,S1962,EEE105,Final Internal,100,72
T5849,S1963,CSE103,Internal 1,100,35
T5850,S1963,CSE103,Internal 2,100,35
T5851,S1963,CSE101,Model Exam,100,35
T5852,S1963,CSE104,Final Internal,100,35
T5853,S1964,CIVIL102,Internal 1,100,91
T5854,S1964,CIVIL104,Internal 2,100,91
T5855,S1964,CIVIL104,Model Exam,100,91
T5856,S1964,CIVIL104,Final Internal,100,91
T5857,S1965,MECH102,Internal 1,100,66
T5858,S1965,MECH102,Internal 2,100,66
T5859,S1965,MECH102,Model Exam,100,66
T5860,S1965,MECH103,Final Internal,100,66
T5861,S1966,ECE105,Internal 1,100,67
T5862,S1966,ECE104,Internal 2,100,67
T5863,S1966,ECE102,Model Exam,100,67
T5864,S1966,ECE103,Final Internal,100,67
T5865,S1967,EEE104,Internal 1,100,59
T5866,S1967,EEE104,Internal 2,100,59
T5867,S1967,EEE101,Model Exam,100,59
T5868,S1967,EEE104,Final Internal,100,59
T5869,S1968,EEE104,Internal 1,100,76
T5870,S1968,EEE102,Internal 2,100,76
T5871,S1968,EEE104,Model Exam,100,76
T5872,S1968,EEE101,Final Internal,100,76
T5873,S1969,CIVIL104,Internal 1,100,81
T5874,S1969,CIVIL103,Internal 2,100,81
T5875,S1969,CIVIL105,Model Exam,100,81
T5876,S1969,CIVIL105,Final Internal,100,81
T5877,S1970,ECE104,Internal 1,100,82
T5878,S1970,ECE102,Internal 2,100,82
T5879,S1970,ECE105,Model Exam,100,82
T5880,S1970,ECE105,Final Internal,100,82
T5881,S1971,CSE104,Internal 1,100,98
T5882,S1971,CSE105,Internal 2,100,98
T5883,S1971,CSE104,Model Exam,100,98
T5884,S1971,CSE101,Final Internal,100,98
T5885,S1972,MECH105,Internal 1,100,65
T5886,S1972,MECH105,Internal 2,100,65
T5887,S1972,MECH105,Model Exam,100,65
T5888,S1972,MECH103,Final Internal,100,65
T5889,S1973,CIVIL104,Internal 1,100,87
T5890,S1973,CIVIL102,Internal 2,100,87
T5891,S1973,CIVIL101,Model Exam,100,87
T5892,S1973,CIVIL104,Final Internal,100,87
T5893,S1974,ECE102,Internal 1,100,44
T5894,S1974,ECE104,Internal 2,100,39
T5895,S1974,ECE101,Model Exam,100,37
T5896,S1974,ECE102,Final Internal,100,35
T5897,S1975,ECE103,Internal 1,100,81
T5898,S1975,ECE104,Internal 2,100,81
T5899,S1975,ECE104,Model Exam,100,81
T5900,S1975,ECE102,Final Internal,100,81
T5901,S1976,CSE103,Internal 1,100,42
T5902,S1976,CSE104,Internal 2,100,40
T5903,S1976,CSE101,Model Exam,100,37
T5904,S1976,CSE103,Final Internal,100,35
T5905,S1977,ECE105,Internal 1,100,56
T5906,S1977,ECE105,Internal 2,100,54
T5907,S1977,ECE103,Model Exam,100,50
T5908,S1977,ECE105,Final Internal,100,45
T5909,S1978,MECH102,Internal 1,100,87
T5910,S1978,MECH103,Internal 2,100,87
T5911,S1978,MECH101,Model Exam,100,87
T5912,S1978,MECH101,Final Internal,100,87
T5913,S1979,ECE105,Internal 1,100,83
T5914,S1979,ECE102,Internal 2,100,83
T5915,S1979,ECE104,Model Exam,100,83
T5916,S1979,ECE105,Final Internal,100,83
T5917,S1980,CIVIL104,Internal 1,100,83
T5918,S1980,CIVIL101,Internal 2,100,83
T5919,S1980,CIVIL102,Model Exam,100,83
T5920,S1980,CIVIL102,Final Internal,100,83
T5921,S1981,EEE103,Internal 1,100,73
T5922,S1981,EEE103,Internal 2,100,73
T5923,S1981,EEE102,Model Exam,100,73
T5924,S1981,EEE105,Final Internal,100,73
T5925,S1982,EEE102,Internal 1,100,70
T5926,S1982,EEE103,Internal 2,100,70
T5927,S1982,EEE105,Model Exam,100,70
T5928,S1982,EEE103,Final Internal,100,70
T5929,S1983,ECE102,Internal 1,100,54
T5930,S1983,ECE104,Internal 2,100,49
T5931,S1983,ECE102,Model Exam,100,45
T5932,S1983,ECE102,Final Internal,100,42
T5933,S1984,CSE104,Internal 1,100,85
T5934,S1984,CSE104,Internal 2,100,85
T5935,S1984,CSE103,Model Exam,100,85
T5936,S1984,CSE104,Final Internal,100,85
T5937,S1985,EEE103,Internal 1,100,42
T5938,S1985,EEE102,Internal 2,100,40
T5939,S1985,EEE101,Model Exam,100,38
T5940,S1985,EEE104,Final Internal,100,35
T5941,S1986,CSE101,Internal 1,100,92
T5942,S1986,CSE104,Internal 2,100,92
T5943,S1986,CSE101,Model Exam,100,92
T5944,S1986,CSE102,Final Internal,100,92
T5945,S1987,EEE102,Internal 1,100,39
T5946,S1987,EEE105,Internal 2,100,38
T5947,S1987,EEE104,Model Exam,100,35
T5948,S1987,EEE101,Final Internal,100,35
T5949,S1988,EEE101,Internal 1,100,52
T5950,S1988,EEE104,Internal 2,100,52
T5951,S1988,EEE102,Model Exam,100,52
T5952,S1988,EEE104,Final Internal,100,52
T5953,S1989,EEE103,Internal 1,100,57
T5954,S1989,EEE101,Internal 2,100,55
T5955,S1989,EEE104,Model Exam,100,52
T5956,S1989,EEE103,Final Internal,100,47
T5957,S1990,ECE105,Internal 1,100,42
T5958,S1990,ECE102,Internal 2,100,40
T5959,S1990,ECE101,Model Exam,100,35
T5960,S1990,ECE103,Final Internal,100,35
T5961,S1991,CSE104,Internal 1,100,81
T5962,S1991,CSE102,Internal 2,100,81
T5963,S1991,CSE102,Model Exam,100,81
T5964,S1991,CSE103,Final Internal,100,81
T5965,S1992,EEE103,Internal 1,100,72
T5966,S1992,EEE102,Internal 2,100,72
T5967,S1992,EEE105,Model Exam,100,72
T5968,S1992,EEE102,Final Internal,100,72
T5969,S1993,MECH105,Internal 1,100,69
T5970,S1993,MECH104,Internal 2,100,69
T5971,S1993,MECH103,Model Exam,100,69
T5972,S1993,MECH103,Final Internal,100,69
T5973,S1994,EEE105,Internal 1,100,100
T5974,S1994,EEE105,Internal 2,100,100
T5975,S1994,EEE102,Model Exam,100,100
T5976,S1994,EEE103,Final Internal,100,100
T5977,S1995,ECE101,Internal 1,100,77
T5978,S1995,ECE104,Internal 2,100,77
T5979,S1995,ECE101,Model Exam,100,77
T5980,S1995,ECE105,Final Internal,100,77
T5981,S1996,ECE102,Internal 1,100,47
T5982,S1996,ECE102,Internal 2,100,46
T5983,S1996,ECE102,Model Exam,100,43
T5984,S1996,ECE105,Final Internal,100,41
T5985,S1997,EEE104,Internal 1,100,82
T5986,S1997,EEE105,Internal 2,100,82
T5987,S1997,EEE102,Model Exam,100,82
T5988,S1997,EEE105,Final Internal,100,82
T5989,S1998,EEE103,Internal 1,100,92
T5990,S1998,EEE103,Internal 2,100,92
T5991,S1998,EEE105,Model Exam,100,92
T5992,S1998,EEE104,Final Internal,100,92
T5993,S1999,CIVIL101,Internal 1,100,72
T5994,S1999,CIVIL102,Internal 2,100,72
T5995,S1999,CIVIL101,Model Exam,100,72
T5996,S1999,CIVIL104,Final Internal,100,72
T5997,S2000,MECH105,Internal 1,100,86
T5998,S2000,MECH104,Internal 2,100,86
T5999,S2000,MECH101,Model Exam,100,86
T6000,S2000,MECH101,Final Internal,100,86
